Timestamp,Power (w/kg),Form Power (w/kg),Air Power (w/kg),Watch Speed (m/s),Stryd Speed (m/s),Watch Distance (meters),Stryd Distance (meters),Stiffness,Stiffness/kg,Ground Time (ms),Cadence (spm),Vertical Oscillation (cm),Watch Elevation (m),Stryd Elevation (m),Ground Time Balance,Vertical Oscillation Balance,Leg Spring Stiffness Balance,Impact Loading Rate Balance,Vertical Ratio,heart_rate,temperature,,,,,
1767600749,3.039473684,0.973684211,0.065789474,3.098,0,84.03,0,11.625,0.152960526,258,174,6.5,20.6,0,0,0,0,0,6.084547122,106,27,,,29,,
1767600750,3.118421053,0.973684211,0.065789474,3.098,0,87.27,0,11.625,0.152960526,248,176,6.6,20.6,0,0,0,0,0,6.249171511,106,26,,,30,,
1767600751,3.328947368,0.973684211,0.078947368,3.116,0,90.54,0,11.25,0.148026316,243,176,6.8,20.6,0,0,0,0,0,6.401385712,106,26,,2.46,31,,
1767600752,3.5,0.973684211,0.078947368,3.135,0,93.46,0,11.125,0.146381579,242,176,6.9,20.6,0,0,0,0,0,6.456140351,106,26,,2.49,32,,
1767600753,3.539473684,0.973684211,0.092105263,3.135,0,97.05,0,11.125,0.146381579,242,172,7.2,20.6,0,0,0,0,0,6.583760059,107,26,,2.52,33,,
1767600754,3.5,1,0.105263158,3.154,0,99.74,0,11.125,0.146381579,244,172,7.3,20.8,0,0,0,0,0,6.634976323,106,26,,2.54,34,,
1767600755,3.473684211,1.026315789,0.105263158,3.154,0,103.04,0,11.125,0.146381579,246,172,7.1,20.6,0,0,0,0,0,6.45319615,107,26,,2.55,35,,
1767600756,3.447368421,1.026315789,0.118421053,3.172,0,106.36,0,11.125,0.146381579,247,172,7,20.6,0,0,0,0,0,6.326196781,107,26,,2.54,36,,
1767600757,3.447368421,1.026315789,0.118421053,3.172,0,109.66,0,11.25,0.148026316,246,174,6.9,20.6,0,0,0,0,0,6.308340724,107,26,,2.52,37,,
1767600758,3.447368421,1.026315789,0.118421053,3.182,0,112.96,0,11.25,0.148026316,245,174,6.9,20.6,0,0,0,0,0,6.288505705,108,26,,2.49,38,,
1767600759,3.434210526,1.026315789,0.118421053,3.191,0,116.07,0,11.25,0.148026316,239,174,7.1,20.8,0,0,0,0,0,6.45255103,109,26,,2.47,39,,
1767600760,3.447368421,1.013157895,0.105263158,3.191,0,118.96,0,11.25,0.148026316,237,174,7.2,20.8,0,0,0,0,0,6.54343203,110,26,,2.44,40,,
1767600761,3.447368421,1.026315789,0.105263158,3.191,0,122.11,0,11.5,0.151315789,236,174,7.3,21,0,0,0,0,0,6.634313031,110,26,,2.43,41,,
1767600762,3.421052632,1.026315789,0.105263158,3.182,0,124.62,0,11.5,0.151315789,242,174,7.1,21,0,0,0,0,0,6.470781233,111,26,,2.41,42,,
1767600763,3.407894737,1.026315789,0.131578947,3.172,0,127.96,0,12.125,0.159539474,249,174,6.8,21,0,0,0,0,0,6.216915496,112,26,,2.39,43,,
1767600764,3.381578947,1.026315789,0.131578947,3.154,0,130.89,0,12.25,0.161184211,249,174,6.8,21,0,0,0,0,0,6.252356127,112,26,,2.38,44,,
1767600765,3.381578947,1.026315789,0.131578947,3.144,0,133.59,0,12.25,0.161184211,248,176,6.7,21.2,0,0,0,0,0,6.251049617,113,26,,2.37,45,,
1767600766,3.394736842,1,0.131578947,3.144,0,136.55,0,11.375,0.149671053,249,174,6.7,21.2,0,0,0,0,0,6.180013651,114,26,,2.36,46,,
1767600767,3.421052632,0.986842105,0.131578947,3.126,0,139.61,0,11.125,0.146381579,250,174,6.8,21.2,0,0,0,0,0,6.308387372,114,26,,2.36,47,,
1767600768,3.434210526,0.986842105,0.105263158,3.116,0,142.7,0,11.125,0.146381579,250,172,6.9,21.2,0,0,0,0,0,6.347862886,115,26,,2.35,48,,
1767600769,3.447368421,1,0.092105263,3.116,0,146.42999,0,11.125,0.146381579,250,172,7.1,21.4,0,0,0,0,0,6.531858912,115,26,,2.35,49,,
1767600770,3.434210526,1,0.092105263,3.116,0,149.67,0,11.125,0.146381579,249,172,7.1,21.4,0,0,0,0,0,6.531858912,116,26,,2.34,50,,
1767600771,3.421052632,1,0.092105263,3.135,0,152.98,0,11.125,0.146381579,248,172,7.2,21.4,0,0,0,0,0,6.583760059,116,26,,2.34,51,,
1767600772,3.421052632,1.013157895,0.105263158,3.135,0,156.50999,0,11.25,0.148026316,247,172,7.2,21.4,0,0,0,0,0,6.583760059,116,26,,2.33,52,,
1767600773,3.368421053,1.013157895,0.105263158,3.135,0,159.28999,0,11.375,0.149671053,249,172,7.1,21.4,0,0,0,0,0,6.492318947,117,26,,2.32,53,,
1767600774,3.355263158,1.013157895,0.105263158,3.135,0,162,0,11.375,0.149671053,251,172,6.9,21.4,0,0,0,0,0,6.309436723,117,25,,2.32,54,,
1767600775,3.342105263,1.026315789,0.105263158,3.135,0,165.25999,0,11.625,0.152960526,250,174,6.8,21.4,0,0,0,0,0,6.290297217,118,25,,2.31,55,,
1767600776,3.342105263,1.013157895,0.105263158,3.135,0,167.97,0,11.625,0.152960526,249,174,6.8,21.4,0,0,0,0,0,6.290297217,118,25,,2.31,56,,
1767600777,3.355263158,1.013157895,0.092105263,3.135,0,170.92,0,11.625,0.152960526,250,174,6.8,21.6,0,0,0,0,0,6.290297217,118,25,,2.31,57,,
1767600778,3.355263158,1,0.092105263,3.126,0,174.17999,0,11.375,0.149671053,250,174,6.8,21.6,0,0,0,0,0,6.308387372,119,25,,2.31,58,,
1767600779,3.355263158,1,0.092105263,3.126,0,176.84,0,11.375,0.149671053,249,174,6.7,21.6,0,0,0,0,0,6.21561697,119,25,,2.30,59,,
1767600780,3.355263158,1.013157895,0.092105263,3.116,0,179.64,0,11.25,0.148026316,249,176,6.6,21.8,0,0,0,0,0,6.213109661,120,25,,2.30,60,,
1767600781,3.434210526,1.013157895,0.092105263,3.107,0,182.84,0,11.25,0.148026316,247,176,6.5,21.8,0,0,0,0,0,6.136706949,121,25,,2.29,61,,
1767600782,3.486842105,1,0.105263158,3.107,0,185.49001,0,11.125,0.146381579,245,178,6.5,21.8,0,0,0,0,0,6.206435596,121,25,,2.28,62,,
1767600783,3.539473684,0.986842105,0.105263158,3.107,0,188.02,0,11.125,0.146381579,245,178,6.5,21.8,0,0,0,0,0,6.206435596,121,25,,2.27,63,,
1767600784,3.578947368,0.986842105,0.105263158,3.098,0,191.03999,0,11.125,0.146381579,249,176,6.5,21.8,0,0,0,0,0,6.154487095,122,25,,2.26,64,,
1767600785,3.526315789,0.973684211,0.105263158,3.079,0,194.53999,0,11.25,0.148026316,250,176,6.5,22,0,0,0,0,0,6.192481375,122,25,,2.26,65,,
1767600786,3.486842105,0.973684211,0.105263158,3.079,0,197.28999,0,11.375,0.149671053,251,176,6.5,22.2,0,0,0,0,0,6.192481375,122,25,,2.25,66,,
1767600787,3.447368421,0.973684211,0.105263158,3.079,0,200.34,0,11.375,0.149671053,252,174,6.7,22.2,0,0,0,0,0,6.310515013,123,25,,2.24,67,,
1767600788,3.460526316,0.973684211,0.118421053,3.079,0,204.11,0,11.5,0.151315789,250,174,6.8,22.2,0,0,0,0,0,6.404701805,123,25,,2.23,68,,
1767600789,3.513157895,0.973684211,0.118421053,3.079,0,207.64,0,11.125,0.146381579,248,174,6.8,22.2,0,0,0,0,0,6.404701805,123,25,,2.22,69,,
1767600790,3.578947368,0.973684211,0.131578947,3.088,0,210.78999,0,11.125,0.146381579,240,176,6.9,22,0,0,0,0,0,6.554387165,123,25,,2.21,70,,
1767600791,3.592105263,1,0.131578947,3.088,0,214.03,0,11,0.144736842,237,176,6.9,22,0,0,0,0,0,6.554387165,123,25,,2.21,71,,
1767600792,3.644736842,1.013157895,0.131578947,3.088,0,217.47,0,10.875,0.143092105,236,176,7,22.2,0,0,0,0,0,6.649378283,122,25,,2.21,72,,
1767600793,3.618421053,1.013157895,0.144736842,3.098,0,221.12,0,10.875,0.143092105,238,174,7.1,22.2,0,0,0,0,0,6.646197626,121,25,,2.21,73,,
1767600794,3.618421053,1.013157895,0.144736842,3.098,0,224.85001,0,11.375,0.149671053,242,174,7.1,22.2,0,0,0,0,0,6.646197626,121,25,,2.21,74,,
1767600795,3.578947368,1.013157895,0.144736842,3.107,0,228.82001,0,11.375,0.149671053,247,170,7.3,22.2,0,0,0,0,0,6.657000337,122,25,,2.20,75,,
1767600796,3.552631579,1.013157895,0.144736842,3.126,0,232.14999,0,11.375,0.149671053,248,170,7.3,22.2,0,0,0,0,0,6.616574065,122,25,,2.20,76,,
1767600797,3.513157895,1.026315789,0.118421053,3.144,0,235.83,0,11,0.144736842,247,172,7.2,22.2,0,0,0,0,0,6.564910553,122,25,,2.20,77,,
1767600798,3.434210526,1.039473684,0.118421053,3.154,0,239.05,0,10.75,0.141447368,247,172,7.1,22.2,0,0,0,0,0,6.45319615,122,25,,2.20,78,,
1767600799,3.421052632,1.039473684,0.105263158,3.163,0,242.41,0,10.75,0.141447368,251,176,6.5,22.2,0,0,0,0,0,6.028007048,122,25,,2.19,79,,
1767600800,3.394736842,1.039473684,0.092105263,3.172,0,245.64999,0,10.75,0.141447368,254,180,6,22.4,0,0,0,0,0,5.674671106,122,25,,2.19,80,,
1767600801,3.355263158,1,0.092105263,3.172,0,248.78,0,11,0.144736842,255,180,6,22.4,0,0,0,0,0,5.674671106,122,25,,2.18,81,,
1767600802,3.315789474,1,0.092105263,3.182,0,251.75,0,11,0.144736842,256,180,5.9,22.4,0,0,0,0,0,5.562521802,122,25,,2.18,82,,
1767600803,3.289473684,0.960526316,0.092105263,3.172,0,254.83,0,10.5,0.138157895,258,178,6.1,22.4,0,0,0,0,0,5.705146791,122,25,,2.17,83,,
1767600804,3.328947368,0.960526316,0.092105263,3.163,0,257.70001,0,10.5,0.138157895,256,176,6.3,22.4,0,0,0,0,0,5.842529908,122,25,,2.17,84,,
1767600805,3.381578947,0.960526316,0.065789474,3.154,0,260.81,0,10.5,0.138157895,255,178,6.2,22.4,0,0,0,0,0,5.831726473,123,25,,2.17,85,,
1767600806,3.473684211,0.960526316,0.078947368,3.144,0,263.62,0,10.375,0.136513158,257,178,6.2,22.4,0,0,0,0,0,5.850270811,123,25,,2.17,86,,
1767600807,3.5,0.973684211,0.078947368,3.144,0,266.67999,0,10.5,0.138157895,256,178,6.2,22.4,0,0,0,0,0,5.850270811,123,25,,2.17,87,,
1767600808,3.473684211,0.973684211,0.105263158,3.135,0,269.56,0,10.5,0.138157895,257,176,6.4,22.4,0,0,0,0,0,5.988304094,123,25,,2.17,88,,
1767600809,3.460526316,0.973684211,0.118421053,3.135,0,272.67999,0,10.375,0.136513158,254,172,6.9,22.6,0,0,0,0,0,6.309436723,124,25,,2.16,89,,
1767600810,3.394736842,0.973684211,0.118421053,3.135,0,275.63,0,10.375,0.136513158,253,172,6.9,22.6,0,0,0,0,0,6.309436723,124,25,,2.16,90,,
1767600811,3.355263158,0.973684211,0.118421053,3.126,0,278.60001,0,10.375,0.136513158,252,172,7,22.6,0,0,0,0,0,6.419250415,124,25,,2.16,91,,
1767600812,3.315789474,1.013157895,0.118421053,3.126,0,281.89001,0,10.75,0.141447368,249,170,7.2,22.6,0,0,0,0,0,6.525936064,124,25,,2.15,92,,
1767600813,3.355263158,1.013157895,0.092105263,3.126,0,285.10999,0,10.75,0.141447368,250,172,7.1,22.6,0,0,0,0,0,6.510953992,124,25,,2.15,93,,
1767600814,3.368421053,1.013157895,0.092105263,3.126,0,288.28,0,11.125,0.146381579,254,170,7.1,22.6,0,0,0,0,0,6.435298063,124,25,,2.14,94,,
1767600815,3.394736842,1.013157895,0.092105263,3.126,0,291.54001,0,11.375,0.149671053,255,172,7,22.6,0,0,0,0,0,6.419250415,124,25,,2.14,95,,
1767600816,3.342105263,1.013157895,0.078947368,3.126,0,294.48001,0,11.375,0.149671053,256,172,6.8,22.8,0,0,0,0,0,6.23584326,124,24,,2.14,96,,
1767600817,3.381578947,1.013157895,0.105263158,3.126,0,297.39999,0,11,0.144736842,256,172,6.7,22.6,0,0,0,0,0,6.144139683,124,25,,2.13,97,,
1767600818,3.381578947,1,0.105263158,3.126,0,300.89001,0,10.875,0.143092105,252,176,6.5,22.8,0,0,0,0,0,6.099391938,124,24,,2.13,98,,
1767600819,3.473684211,1,0.131578947,3.126,0,304.16,0,10.875,0.143092105,251,176,6.6,22.8,0,0,0,0,0,6.193228737,125,24,,2.13,99,,
1767600820,3.5,1,0.144736842,3.126,0,307.39001,0,10.75,0.141447368,252,174,6.6,22.8,0,0,0,0,0,6.122846567,125,24,,2.13,100,,
1767600821,3.513157895,0.986842105,0.144736842,3.135,0,310.51001,0,10.875,0.143092105,255,174,6.7,22.8,0,0,0,0,0,6.197792846,125,24,,2.12,101,,
1767600822,3.539473684,0.986842105,0.144736842,3.135,0,313.38,0,10.875,0.143092105,256,172,6.9,22.8,0,0,0,0,0,6.309436723,125,25,,2.12,102,,
1767600823,3.526315789,1,0.144736842,3.135,0,316.54001,0,10.875,0.143092105,256,172,6.8,23,0,0,0,0,0,6.217995611,125,24,,2.12,103,,
1767600824,3.407894737,1,0.144736842,3.126,0,319.72,0,10.875,0.143092105,256,174,6.7,23,0,0,0,0,0,6.21561697,126,24,,2.11,104,,
1767600825,3.342105263,1.013157895,0.144736842,3.126,0,323.25,0,10.625,0.139802632,255,176,6.4,23,0,0,0,0,0,6.005555139,126,24,,2.10,105,,
1767600826,3.302631579,0.986842105,0.144736842,3.126,0,326.69,0,10.875,0.143092105,254,176,6.4,23,0,0,0,0,0,6.005555139,126,24,,2.09,106,,
1767600827,3.328947368,0.986842105,0.118421053,3.144,0,329.94,0,10.875,0.143092105,250,176,6.6,23,0,0,0,0,0,6.157750369,126,24,,2.09,107,,
1767600828,3.407894737,0.973684211,0.105263158,3.154,0,333.14999,0,10.75,0.141447368,250,174,6.7,22.8,0,0,0,0,0,6.160409713,126,24,,2.08,108,,
1767600829,3.421052632,0.973684211,0.105263158,3.154,0,335.85001,0,10.75,0.141447368,252,174,6.7,22.8,0,0,0,0,0,6.160409713,126,24,,2.08,109,,
1767600830,3.407894737,0.973684211,0.105263158,3.154,0,339.48999,0,10.75,0.141447368,252,174,6.7,22.8,0,0,0,0,0,6.160409713,126,24,,2.08,110,,
1767600831,3.381578947,1,0.105263158,3.163,0,342.84,0,11,0.144736842,252,174,6.6,22.8,0,0,0,0,0,6.051215286,126,24,,2.08,111,,
1767600832,3.394736842,1,0.105263158,3.163,0,346.31,0,10.875,0.143092105,252,174,6.7,22.8,0,0,0,0,0,6.142900366,126,24,,2.08,112,,
1767600833,3.434210526,1,0.118421053,3.163,0,349.35001,0,10.875,0.143092105,253,174,6.6,22.8,0,0,0,0,0,6.051215286,126,24,,2.08,113,,
1767600834,3.394736842,1,0.131578947,3.172,0,352.54001,0,10.625,0.139802632,257,174,6.6,22.8,0,0,0,0,0,6.03406504,127,24,,2.08,114,,
1767600835,3.355263158,0.986842105,0.131578947,3.172,0,355.54001,0,10.625,0.139802632,257,174,6.5,22.8,0,0,0,0,0,5.942639812,127,24,,2.07,115,,
1767600836,3.315789474,0.986842105,0.131578947,3.172,0,358.95999,0,10.625,0.139802632,255,174,6.5,22.8,0,0,0,0,0,5.942639812,128,24,,2.07,116,,
1767600837,3.355263158,0.986842105,0.105263158,3.172,0,361.95999,0,10.5,0.138157895,250,176,6.6,22.8,0,0,0,0,0,6.103425316,128,24,,2.06,117,,
1767600838,3.368421053,0.986842105,0.105263158,3.172,0,365.42999,0,10.5,0.138157895,250,174,6.8,23,0,0,0,0,0,6.216915496,128,24,,2.06,118,,
1767600839,3.368421053,0.986842105,0.092105263,3.172,0,368.56,0,10.5,0.138157895,250,172,6.9,22.8,0,0,0,0,0,6.235822541,127,24,,2.05,119,,
1767600840,3.355263158,0.986842105,0.092105263,3.172,0,371.60999,0,11,0.144736842,250,172,7,22.8,0,0,0,0,0,6.326196781,128,24,,2.05,120,,
1767600841,3.355263158,1,0.092105263,3.172,0,374.44,0,11.25,0.148026316,256,170,7,23,0,0,0,0,0,6.252623869,128,24,,2.05,121,,
1767600842,3.355263158,1,0.105263158,3.163,0,377.10001,0,11.25,0.148026316,260,170,6.9,23,0,0,0,0,0,6.180857258,127,24,,2.05,122,,
1767600843,3.342105263,1.013157895,0.144736842,3.154,0,379.59,0,11.375,0.149671053,261,174,6.5,23,0,0,0,0,0,5.976516886,128,24,,2.05,123,,
1767600844,3.25,1.013157895,0.144736842,3.135,0,382.04999,0,11.375,0.149671053,267,174,6.3,23,0,0,0,0,0,5.827775362,128,24,,2.04,124,,
1767600845,3.25,1.013157895,0.144736842,3.107,0,384.57001,0,11.375,0.149671053,268,174,6.3,23.2,0,0,0,0,0,5.880266572,128,24,,2.04,125,,
1767600846,3.171052632,1.013157895,0.157894737,3.088,0,387.54001,0,11.375,0.149671053,285,170,6.3,23.2,0,0,0,0,0,5.780452894,128,24,,2.03,126,,
1767600847,3.105263158,1.013157895,0.157894737,3.07,0,390.51999,0,11.375,0.149671053,285,170,6.3,23.2,0,0,0,0,0,5.814329091,127,24,,2.02,127,,
1767600848,2.842105263,0.973684211,0.157894737,3.06,0,393.26001,0,11.625,0.152960526,287,172,5.9,23.2,0,0,0,0,0,5.527242749,128,24,,2.01,128,,
1767600849,2.736842105,0.973684211,0.131578947,3.051,0,396.10001,0,11.625,0.152960526,288,170,6,23.2,0,0,0,0,0,5.571961888,127,24,,2.00,129,,
1767600850,2.684210526,0.960526316,0.092105263,3.023,0,398.60999,0,11.25,0.148026316,275,170,6.5,23.4,0,0,0,0,0,6.092188877,127,24,,1.98,130,,
1767600851,2.75,0.947368421,0.092105263,3.004,0,401.29001,0,11.5,0.151315789,272,172,6.5,23.6,0,0,0,0,0,6.202822761,126,24,,1.96,131,,
1767600852,2.736842105,0.947368421,0.092105263,2.976,0,404.38,0,11.5,0.151315789,286,172,6,23.6,0,0,0,0,0,5.779567303,126,24,,1.95,132,,
1767600853,2.723684211,0.934210526,0.078947368,2.967,0,406.51999,0,12.75,0.167763158,292,170,5.9,23.6,0,0,0,0,0,5.634179415,126,24,,1.93,133,,
1767600854,2.526315789,0.921052632,0.078947368,2.958,0,409.75,0,13.125,0.172697368,306,170,5.6,23.8,0,0,0,0,0,5.363984674,126,24,,1.91,134,,
1767600855,2.526315789,0.921052632,0.078947368,2.939,0,412.57001,0,13.125,0.172697368,292,172,5.7,23.8,0,0,0,0,0,5.559728061,126,24,,1.90,135,,
1767600856,2.697368421,0.881578947,0.078947368,2.939,0,415.39999,0,13.375,0.175986842,273,170,6.5,23.8,0,0,0,0,0,6.266328606,125,24,,1.88,136,,
1767600857,2.921052632,0.907894737,0.078947368,2.93,0,418.57001,0,11.875,0.15625,263,170,6.8,23.8,0,0,0,0,0,6.575639191,124,24,,1.88,137,,
1767600858,3.328947368,0.907894737,0.065789474,2.93,0,421.32001,0,11.875,0.15625,255,172,6.9,24,0,0,0,0,0,6.750873211,123,24,,1.88,138,,
1767600859,3.486842105,0.960526316,0.039473684,2.93,0,424.23999,0,11.625,0.152960526,255,172,6.9,24,0,0,0,0,0,6.750873211,122,24,,1.88,139,,
1767600860,3.605263158,0.986842105,0.039473684,2.93,0,427.10001,0,11.75,0.154605263,255,172,6.7,24,0,0,0,0,0,6.555195726,122,24,,1.89,140,,
1767600861,3.578947368,0.986842105,0.065789474,2.93,0,430.32999,0,11.75,0.154605263,258,174,6.5,24,0,0,0,0,0,6.433477839,121,24,,1.89,141,,
1767600862,3.407894737,0.986842105,0.078947368,2.93,0,433.23001,0,11.625,0.152960526,258,176,6.2,24.2,0,0,0,0,0,6.207076067,122,24,,1.89,142,,
1767600863,3.302631579,0.986842105,0.078947368,2.93,0,436.14999,0,11.625,0.152960526,256,176,6.3,24.2,0,0,0,0,0,6.307190197,122,24,,1.89,143,,
1767600864,3.342105263,0.986842105,0.078947368,2.93,0,439.10001,0,11.625,0.152960526,259,178,6.1,24.2,0,0,0,0,0,6.176339557,122,24,,1.90,144,,
1767600865,3.328947368,0.986842105,0.078947368,2.93,0,442.06,0,11.625,0.152960526,265,174,6.4,24.4,0,0,0,0,0,6.334501257,123,24,,1.90,145,,
1767600866,3.210526316,0.960526316,0.078947368,2.93,0,444.85999,0,11.625,0.152960526,266,174,6.4,24.4,0,0,0,0,0,6.334501257,123,24,,1.90,146,,
1767600867,3.039473684,0.947368421,0.078947368,2.93,0,447.13,0,11.875,0.15625,268,176,6.1,24.4,0,0,0,0,0,6.106961937,123,24,,1.89,147,,
1767600868,2.855263158,0.947368421,0.078947368,2.921,0,448.97,0,11.875,0.15625,260,174,6.4,24.4,0,0,0,0,0,6.353997061,123,24,,1.89,148,,
1767600869,2.671052632,0.960526316,0.078947368,2.883,0,450.82001,0,11.625,0.152960526,276,174,6,24.4,0,0,0,0,0,6.035367252,123,24,,1.87,149,,
1767600870,2.631578947,0.960526316,0.078947368,2.883,0,452.78,0,11.625,0.152960526,285,172,6.1,24.6,0,0,0,0,0,6.065427066,123,24,,1.86,150,,
1767600871,2.421052632,0.960526316,0.065789474,2.874,0,454.42999,0,11.625,0.152960526,290,170,6.1,24.6,0,0,0,0,0,6.013703357,124,24,,1.84,151,,
1767600872,2.434210526,0.960526316,0.052631579,2.837,0,457,0,11.625,0.152960526,298,170,5.8,24.8,0,0,0,0,0,5.792527639,124,24,,1.83,152,,
1767600873,2.736842105,0.881578947,0.052631579,2.809,0,461.19,0,13.25,0.174342105,286,168,6.3,25,0,0,0,0,0,6.279841708,124,24,,1.82,153,,
1767600874,3.065789474,0.881578947,0.052631579,2.743,0,464.28,0,13.25,0.174342105,281,170,6.4,25.2,0,0,0,0,0,6.610750733,124,24,,1.81,154,,
1767600875,3.302631579,0.907894737,0.065789474,2.743,0,467.59,0,11.375,0.149671053,270,168,6.8,25.2,0,0,0,0,0,6.941325385,124,23,,1.82,155,,
1767600876,3.460526316,0.973684211,0.065789474,2.827,0,469.84,0,10.875,0.143092105,271,168,7,25.4,0,0,0,0,0,6.933164296,124,23,,1.83,156,,
1767600877,3.5,0.973684211,0.078947368,2.827,0,472.41,0,10.875,0.143092105,271,168,6.9,25.6,0,0,0,0,0,6.834119092,125,23,,1.83,157,,
1767600878,3.592105263,0.986842105,0.078947368,2.743,0,475.17999,0,11.625,0.152960526,269,168,7.1,25.6,0,0,0,0,0,7.247560328,125,23,,1.85,158,,
1767600879,3.5,0.986842105,0.078947368,2.706,0,478.39001,0,11.625,0.152960526,271,168,6.9,25.8,0,0,0,0,0,7.139679025,125,23,,1.87,159,,
1767600880,3.447368421,0.986842105,0.078947368,2.706,0,481.51001,0,11.625,0.152960526,272,168,6.9,25.8,0,0,0,0,0,7.139679025,125,23,,1.88,160,,
1767600881,3.368421053,0.986842105,0.092105263,2.818,0,484.32001,0,12,0.157894737,270,170,6.7,26,0,0,0,0,0,6.736444163,124,23,,1.90,161,,
