Timestamp,Power (w/kg),Form Power (w/kg),Air Power (w/kg),Watch Speed (m/s),Stryd Speed (m/s),Watch Distance (meters),Stryd Distance (meters),Stiffness,Stiffness/kg,Ground Time (ms),Cadence (spm),Vertical Oscillation (cm),Watch Elevation (m),Stryd Elevation (m),Ground Time Balance,Vertical Oscillation Balance,Leg Spring Stiffness Balance,Impact Loading Rate Balance,Vertical Ratio,heart_rate,temperature,,,,,
1766567140,3.526315789,0.986842105,0.157894737,3.135,0,202.61,0,10.75,0.141447368,247,176,6.6,206,0,0,0,0,0,6.175438596,125,24,,2.17,72,,
1766567141,3.552631579,0.986842105,0.157894737,3.088,0,205.69,0,11.125,0.146381579,251,174,6.7,206,0,0,0,0,0,6.292084182,125,24,,2.17,73,,
1766567142,3.592105263,0.986842105,0.157894737,3.004,0,208.7,0,11.125,0.146381579,255,172,6.8,206.2,0,0,0,0,0,6.489106889,126,24,,2.17,74,,
1766567143,3.539473684,0.986842105,0.131578947,2.948,0,211.64999,0,11.125,0.146381579,262,172,6.6,206.2,0,0,0,0,0,6.41792351,126,24,,2.16,75,,
1766567144,3.315789474,1,0.131578947,2.846,0,214.49001,0,11.125,0.146381579,265,174,6.4,206.2,0,0,0,0,0,6.521429008,127,24,,2.15,76,,
1766567145,3.065789474,1,0.118421053,2.865,0,217.36,0,11.125,0.146381579,268,176,6.1,206.2,0,0,0,0,0,6.245520631,127,24,,2.14,77,,
1766567146,2.986842105,0.986842105,0.118421053,2.893,0,220.25,0,11.125,0.146381579,267,176,6,206.2,0,0,0,0,0,6.08365019,127,24,,2.12,78,,
1766567147,3.013157895,0.960526316,0.118421053,2.902,0,223.14999,0,10.625,0.139802632,267,176,6.1,206,0,0,0,0,0,6.165851292,127,24,,2.11,79,,
1766567148,3.105263158,0.960526316,0.131578947,2.893,0,226.03999,0,10.625,0.139802632,267,176,6.1,206,0,0,0,0,0,6.18504436,128,24,,2.09,80,,
1766567149,3.184210526,0.960526316,0.131578947,2.865,0,228.91,0,10.625,0.139802632,264,172,6.5,206,0,0,0,0,0,6.503772188,128,24,,2.08,81,,
1766567150,3.289473684,0.960526316,0.131578947,2.893,0,231.8,0,10.625,0.139802632,262,174,6.5,206,0,0,0,0,0,6.515702844,128,24,,2.07,82,,
1766567151,3.315789474,0.960526316,0.131578947,2.893,0,234.69,0,10.625,0.139802632,257,176,6.4,206,0,0,0,0,0,6.489226869,128,24,,2.07,83,,
1766567152,3.394736842,0.973684211,0.131578947,2.958,0,237.64999,0,11,0.144736842,255,176,6.3,206,0,0,0,0,0,6.247458871,128,24,,2.06,84,,
1766567153,3.486842105,0.973684211,0.144736842,3.014,0,240.67,0,11,0.144736842,253,178,6.3,206,0,0,0,0,0,6.201031537,129,24,,2.06,85,,
1766567154,3.5,0.973684211,0.144736842,3.051,0,243.72,0,11,0.144736842,252,178,6.3,206.2,0,0,0,0,0,6.125842303,129,24,,2.05,86,,
1766567155,3.526315789,0.973684211,0.171052632,3.051,0,246.77,0,11,0.144736842,252,176,6.4,206.2,0,0,0,0,0,6.153195335,129,24,,2.05,87,,
1766567156,3.5,0.973684211,0.171052632,3.032,0,249.8,0,11.125,0.146381579,256,176,6.4,206.2,0,0,0,0,0,6.191710847,129,24,,2.05,88,,
1766567157,3.447368421,0.973684211,0.171052632,3.032,0,252.83,0,11.125,0.146381579,255,176,6.4,206.2,0,0,0,0,0,6.191710847,130,24,,2.05,89,,
1766567158,3.394736842,0.973684211,0.157894737,3.032,0,255.86,0,11.125,0.146381579,256,176,6.3,206.2,0,0,0,0,0,6.094965365,130,24,,2.04,90,,
1766567159,3.394736842,0.973684211,0.118421053,3.042,0,258.91,0,10.875,0.143092105,256,176,6.4,206.2,0,0,0,0,0,6.17135143,130,24,,2.04,91,,
1766567160,3.394736842,0.973684211,0.118421053,3.023,0,261.92999,0,10.875,0.143092105,257,176,6.4,206.2,0,0,0,0,0,6.210155545,131,24,,2.04,92,,
1766567161,3.368421053,0.973684211,0.105263158,2.995,0,264.92001,0,10.875,0.143092105,258,176,6.4,206.39999,0,0,0,0,0,6.268241562,131,24,,2.04,93,,
1766567162,3.328947368,0.986842105,0.105263158,2.967,0,267.89001,0,11,0.144736842,259,176,6.3,206.39999,0,0,0,0,0,6.228496856,131,24,,2.03,94,,
1766567163,3.25,0.986842105,0.105263158,2.939,0,270.82999,0,10.875,0.143092105,258,178,6.2,206.39999,0,0,0,0,0,6.258390786,132,24,,2.02,95,,
1766567164,3.236842105,0.986842105,0.105263158,2.967,0,273.79999,0,10.875,0.143092105,256,176,6.3,206.39999,0,0,0,0,0,6.228496856,132,24,,2.01,96,,
1766567165,3.276315789,0.973684211,0.105263158,2.976,0,276.76999,0,11,0.144736842,257,176,6.2,206.39999,0,0,0,0,0,6.111083732,132,24,,2.00,97,,
1766567166,3.315789474,0.973684211,0.105263158,2.995,0,279.76999,0,11.125,0.146381579,255,174,6.6,206.39999,0,0,0,0,0,6.39064255,133,24,,1.99,98,,
1766567167,3.460526316,0.973684211,0.118421053,2.967,0,282.73999,0,11.125,0.146381579,257,174,6.6,206.39999,0,0,0,0,0,6.450982309,133,24,,1.99,99,,
1766567168,3.460526316,0.973684211,0.144736842,2.883,0,285.62,0,11.125,0.146381579,258,172,6.7,206.60001,0,0,0,0,0,6.662026449,133,24,,1.98,100,,
1766567169,3.394736842,0.986842105,0.144736842,2.827,0,288.45001,0,11.25,0.148026316,261,170,6.9,206.60001,0,0,0,0,0,6.915490699,133,24,,1.97,101,,
1766567170,3.328947368,0.986842105,0.144736842,2.771,0,291.22,0,11.25,0.148026316,263,172,6.7,206.60001,0,0,0,0,0,6.931297394,134,24,,1.96,102,,
1766567171,3.236842105,1,0.144736842,2.753,0,293.97,0,11.5,0.151315789,266,172,6.6,206.8,0,0,0,0,0,6.872494403,134,24,,1.95,103,,
1766567172,3.184210526,1,0.144736842,2.753,0,296.72,0,11.5,0.151315789,266,172,6.5,206.8,0,0,0,0,0,6.7683657,134,24,,1.94,104,,
1766567173,3.197368421,1,0.105263158,2.79,0,299.51001,0,11.5,0.151315789,266,172,6.6,206.8,0,0,0,0,0,6.78133284,134,23,,1.93,105,,
1766567174,3.223684211,0.986842105,0.105263158,2.809,0,302.32001,0,11.375,0.149671053,265,172,6.6,207,0,0,0,0,0,6.735518635,134,24,,1.93,106,,
1766567175,3.355263158,0.986842105,0.105263158,2.818,0,305.14001,0,11.375,0.149671053,264,170,6.7,207,0,0,0,0,0,6.736444163,134,24,,1.93,107,,
1766567176,3.407894737,0.973684211,0.118421053,2.79,0,307.92999,0,11.125,0.146381579,266,170,6.8,207,0,0,0,0,0,6.905586416,134,24,,1.93,108,,
1766567177,3.434210526,0.986842105,0.118421053,2.771,0,310.70001,0,11.125,0.146381579,269,168,6.9,207,0,0,0,0,0,6.972232327,134,23,,1.94,109,,
1766567178,3.381578947,0.986842105,0.118421053,2.753,0,313.45001,0,11.125,0.146381579,270,170,6.7,207.2,0,0,0,0,0,6.895487058,135,23,,1.94,110,,
1766567179,3.355263158,1,0.118421053,2.781,0,316.23999,0,11.125,0.146381579,269,170,6.6,207,0,0,0,0,0,6.724195898,135,23,,1.94,111,,
1766567180,3.342105263,1,0.118421053,2.781,0,319.01999,0,11.125,0.146381579,265,174,6.4,207,0,0,0,0,0,6.673827127,135,23,,1.94,112,,
1766567181,3.342105263,1,0.118421053,2.837,0,321.85001,0,11.125,0.146381579,264,174,6.4,207,0,0,0,0,0,6.542094288,135,23,,1.93,113,,
1766567182,3.355263158,0.973684211,0.105263158,2.921,0,324.76999,0,10.875,0.143092105,259,174,6.6,207,0,0,0,0,0,6.552559469,135,23,,1.93,114,,
1766567183,3.355263158,0.973684211,0.105263158,2.948,0,327.72,0,10.875,0.143092105,259,174,6.6,207,0,0,0,0,0,6.492548325,135,23,,1.92,115,,
1766567184,3.355263158,0.973684211,0.105263158,2.976,0,330.70001,0,10.875,0.143092105,258,174,6.5,207,0,0,0,0,0,6.333986221,135,24,,1.92,116,,
1766567185,3.381578947,0.973684211,0.105263158,2.995,0,333.69,0,11,0.144736842,256,174,6.5,207,0,0,0,0,0,6.293814633,135,23,,1.91,117,,
1766567186,3.394736842,0.973684211,0.105263158,3.004,0,336.70001,0,11,0.144736842,255,176,6.4,206.8,0,0,0,0,0,6.249450732,136,23,,1.91,118,,
1766567187,3.394736842,0.986842105,0.144736842,3.06,0,339.76001,0,10.875,0.143092105,250,176,6.5,206.8,0,0,0,0,0,6.230947679,136,24,,1.90,119,,
1766567188,3.447368421,0.973684211,0.144736842,3.098,0,342.85001,0,11,0.144736842,249,176,6.6,206.8,0,0,0,0,0,6.249171511,136,23,,1.90,120,,
1766567189,3.447368421,0.973684211,0.171052632,3.098,0,345.95001,0,11,0.144736842,251,176,6.6,206.8,0,0,0,0,0,6.249171511,136,24,,1.90,121,,
1766567190,3.447368421,0.973684211,0.171052632,3.088,0,349.04001,0,11.125,0.146381579,252,174,6.6,206.8,0,0,0,0,0,6.198172478,137,23,,1.90,122,,
1766567191,3.421052632,0.986842105,0.171052632,3.079,0,352.12,0,11.25,0.148026316,253,174,6.7,206.60001,0,0,0,0,0,6.310515013,137,23,,1.90,123,,
1766567192,3.394736842,0.986842105,0.171052632,3.07,0,355.19,0,11.25,0.148026316,255,174,6.7,206.60001,0,0,0,0,0,6.328994351,137,23,,1.89,124,,
1766567193,3.381578947,0.986842105,0.171052632,3.07,0,358.26001,0,11,0.144736842,254,174,6.6,206.60001,0,0,0,0,0,6.234531749,138,23,,1.89,125,,
1766567194,3.381578947,0.986842105,0.171052632,3.032,0,361.29999,0,11,0.144736842,253,174,6.6,206.60001,0,0,0,0,0,6.312648252,138,23,,1.89,126,,
1766567195,3.394736842,1,0.171052632,3.042,0,364.32999,0,10.875,0.143092105,252,176,6.5,206.60001,0,0,0,0,0,6.267778796,138,23,,1.89,127,,
1766567196,3.421052632,1,0.171052632,3.06,0,367.39001,0,10.875,0.143092105,252,176,6.5,206.60001,0,0,0,0,0,6.230947679,138,23,,1.89,128,,
1766567197,3.407894737,1,0.157894737,3.07,0,370.45999,0,10.875,0.143092105,252,176,6.5,206.60001,0,0,0,0,0,6.210646003,138,23,,1.89,129,,
1766567198,3.407894737,0.973684211,0.157894737,3.07,0,373.53,0,11.125,0.146381579,252,176,6.4,206.60001,0,0,0,0,0,6.115097603,138,23,,1.89,130,,
1766567199,3.381578947,0.973684211,0.157894737,3.079,0,376.60999,0,11.125,0.146381579,249,178,6.4,206.60001,0,0,0,0,0,6.16647557,139,23,,1.88,131,,
1766567200,3.368421053,0.986842105,0.171052632,3.135,0,379.75,0,11,0.144736842,249,178,6.4,206.39999,0,0,0,0,0,6.056362019,139,23,,1.88,132,,
1766567201,3.434210526,0.973684211,0.171052632,3.154,0,382.89999,0,11,0.144736842,247,176,6.6,206.39999,0,0,0,0,0,6.13822159,139,23,,1.88,133,,
1766567202,3.460526316,0.973684211,0.184210526,3.135,0,386.04001,0,11,0.144736842,248,176,6.6,206.39999,0,0,0,0,0,6.175438596,139,23,,1.89,134,,
1766567203,3.513157895,0.973684211,0.184210526,3.098,0,389.14001,0,11.125,0.146381579,249,176,6.6,206.39999,0,0,0,0,0,6.249171511,139,23,,1.89,135,,
1766567204,3.486842105,0.986842105,0.184210526,3.07,0,392.20001,0,11.125,0.146381579,252,174,6.7,206.39999,0,0,0,0,0,6.328994351,139,23,,1.89,136,,
1766567205,3.407894737,0.986842105,0.171052632,3.014,0,395.22,0,11.125,0.146381579,252,174,6.8,206.39999,0,0,0,0,0,6.542802436,140,23,,1.89,137,,
1766567206,3.394736842,0.986842105,0.171052632,2.986,0,398.20001,0,11.125,0.146381579,254,172,6.8,206.39999,0,0,0,0,0,6.528229794,140,23,,1.89,138,,
1766567207,3.328947368,1,0.171052632,2.986,0,401.19,0,11.25,0.148026316,255,174,6.7,206.39999,0,0,0,0,0,6.507002311,140,23,,1.88,139,,
1766567208,3.342105263,1,0.144736842,3.004,0,404.19,0,11.25,0.148026316,256,174,6.6,206.39999,0,0,0,0,0,6.371517387,140,23,,1.88,140,,
1766567209,3.342105263,1,0.131578947,3.004,0,407.20001,0,11.25,0.148026316,254,176,6.5,206.39999,0,0,0,0,0,6.3470984,140,23,,1.88,141,,
1766567210,3.355263158,1,0.131578947,3.004,0,410.20001,0,11.25,0.148026316,254,176,6.4,206.39999,0,0,0,0,0,6.249450732,140,23,,1.88,142,,
1766567211,3.355263158,0.986842105,0.144736842,3.042,0,413.25,0,11,0.144736842,250,178,6.4,206.39999,0,0,0,0,0,6.241527614,140,23,,1.87,143,,
1766567212,3.355263158,0.973684211,0.144736842,3.098,0,416.34,0,11.125,0.146381579,249,178,6.3,206.39999,0,0,0,0,0,6.03292252,140,23,,1.87,144,,
1766567213,3.394736842,0.973684211,0.157894737,3.098,0,419.44,0,11.125,0.146381579,249,178,6.4,206.39999,0,0,0,0,0,6.128683195,141,23,,1.87,145,,
1766567214,3.394736842,0.960526316,0.144736842,3.107,0,422.54999,0,11.25,0.148026316,251,176,6.4,206.39999,0,0,0,0,0,6.042296073,140,23,,1.87,146,,
1766567215,3.434210526,0.960526316,0.144736842,3.088,0,425.64001,0,11.25,0.148026316,251,176,6.4,206.39999,0,0,0,0,0,6.079431573,140,23,,1.87,147,,
1766567216,3.434210526,0.960526316,0.144736842,3.107,0,428.75,0,11.25,0.148026316,248,176,6.5,206.39999,0,0,0,0,0,6.136706949,141,23,,1.86,148,,
1766567217,3.5,0.973684211,0.131578947,3.098,0,431.84,0,11.125,0.146381579,247,176,6.6,206.39999,0,0,0,0,0,6.249171511,141,23,,1.86,149,,
1766567218,3.539473684,0.973684211,0.131578947,3.088,0,434.92999,0,11.375,0.149671053,248,176,6.6,206.39999,0,0,0,0,0,6.26941381,141,23,,1.86,150,,
1766567219,3.552631579,0.973684211,0.118421053,3.098,0,438.03,0,11.375,0.149671053,249,176,6.6,206.39999,0,0,0,0,0,6.249171511,141,23,,1.86,151,,
1766567220,3.486842105,0.973684211,0.118421053,3.088,0,441.12,0,11.375,0.149671053,249,176,6.6,206.39999,0,0,0,0,0,6.26941381,142,23,,1.86,152,,
1766567221,3.447368421,0.986842105,0.118421053,3.144,0,444.26001,0,11.25,0.148026316,248,176,6.5,206.39999,0,0,0,0,0,6.064451121,142,23,,1.86,153,,
1766567222,3.368421053,0.986842105,0.144736842,3.154,0,447.41,0,11.25,0.148026316,249,178,6.4,206.39999,0,0,0,0,0,6.019846682,142,23,,1.86,154,,
1766567223,3.407894737,0.986842105,0.157894737,3.163,0,450.57999,0,11.25,0.148026316,249,178,6.4,206.39999,0,0,0,0,0,6.00273875,142,23,,1.86,155,,
1766567224,3.421052632,0.986842105,0.157894737,3.172,0,453.75,0,11.25,0.148026316,251,176,6.4,206.2,0,0,0,0,0,5.918473034,142,23,,1.86,156,,
1766567225,3.473684211,0.986842105,0.171052632,3.107,0,456.85999,0,11.25,0.148026316,252,176,6.5,206.2,0,0,0,0,0,6.136706949,142,23,,1.85,157,,
1766567226,3.460526316,0.973684211,0.171052632,3.079,0,459.94,0,10.875,0.143092105,255,174,6.5,206.39999,0,0,0,0,0,6.122141431,143,23,,1.85,158,,
1766567227,3.473684211,0.973684211,0.171052632,3.079,0,463.01999,0,10.875,0.143092105,255,176,6.5,206.39999,0,0,0,0,0,6.192481375,143,23,,1.85,159,,
1766567228,3.486842105,0.973684211,0.157894737,3.079,0,466.09,0,10.875,0.143092105,253,176,6.5,206.39999,0,0,0,0,0,6.192481375,143,23,,1.85,160,,
1766567229,3.513157895,0.973684211,0.157894737,3.126,0,469.22,0,10.875,0.143092105,251,176,6.5,206.2,0,0,0,0,0,6.099391938,142,23,,1.85,161,,
1766567230,3.5,0.986842105,0.157894737,3.154,0,472.37,0,10.875,0.143092105,249,178,6.4,206.2,0,0,0,0,0,6.019846682,142,23,,1.85,162,,
1766567231,3.513157895,0.986842105,0.171052632,3.172,0,475.54999,0,10.875,0.143092105,247,176,6.6,206.2,0,0,0,0,0,6.103425316,142,23,,1.85,163,,
